"8999","329","164",\N,\N,\N,\N
"9000","330","104","14",\N,\N,\N
"9001","331","164","13",\N,\N,\N
"9002","332","180","608",\N,\N,\N
"9003","334","164",\N,\N,\N,\N
"9004","335","164",\N,\N,\N,\N
"9005","336","164",\N,\N,\N,\N
"9006","337","164",\N,\N,\N,\N
"9007","338","164",\N,\N,\N,\N
"9008","339","373",\N,\N,\N,\N
"9009","340","373",\N,\N,\N,\N
"9010","343","286",\N,\N,\N,\N
"9011","344","373",\N,\N,\N,\N
"9012","347","286",\N,\N,\N,\N
"9013","348","296",\N,\N,\N,\N
"9014","349","317",\N,\N,\N,\N
"9015","351","286",\N,\N,\N,\N
"9016","352","286",\N,\N,\N,\N
"9017","356","286",\N,\N,\N,\N
"9018","357","352",\N,\N,\N,\N
"9019","358","286",\N,\N,\N,\N
"9020","359","286",\N,\N,\N,\N
"9021","360","395",\N,\N,\N,\N
"9022","362","94",\N,\N,\N,\N
"9023","363","95",\N,\N,\N,\N
"9024","364","95",\N,\N,\N,\N
"9025","365","95",\N,\N,\N,\N
"9026","366","83",\N,\N,\N,\N
"9027","367","95",\N,\N,\N,\N
"9028","368","95",\N,\N,\N,\N
"9029","369","116",\N,\N,\N,\N
"9030","370","116",\N,\N,\N,\N
"9031","371","83",\N,\N,\N,\N
"9032","372","83",\N,\N,\N,\N
"9033","373","104",\N,\N,\N,\N
"9034","374","104",\N,\N,\N,\N
"9035","375","116",\N,\N,\N,\N
"9036","376","104","4",\N,\N,\N
"9037","377","83",\N,\N,\N,\N
"9038","378","83",\N,\N,\N,\N
"9039","379","180",\N,\N,\N,\N
"9040","380","83",\N,\N,\N,\N
"9041","381","104",\N,\N,\N,\N
"9042","382","180",\N,\N,\N,\N
"9043","383","104","4",\N,\N,\N
"9044","384","180","4",\N,\N,\N
"9045","385","104",\N,\N,\N,\N
"9046","386","83",\N,\N,\N,\N
"9047","387","231",\N,\N,\N,\N
"9048","388","231",\N,\N,\N,\N
"9049","389","231",\N,\N,\N,\N
"9050","390","231",\N,\N,\N,\N
"9051","391","231",\N,\N,\N,\N
"9052","392","257",\N,\N,\N,\N
"9053","393","231",\N,\N,\N,\N
"9054","394","281",\N,\N,\N,\N
"9055","395","270",\N,\N,\N,\N
"9056","396","164",\N,\N,\N,\N
"9057","397","231",\N,\N,\N,\N
"9058","398","231",\N,\N,\N,\N
"9059","399","257",\N,\N,\N,\N
"9060","400","257",\N,\N,\N,\N
"9061","401","231",\N,\N,\N,\N
"9062","402","281",\N,\N,\N,\N
"9063","403","296",\N,\N,\N,\N
"9064","404","231",\N,\N,\N,\N
"9065","405","281",\N,\N,\N,\N
"9066","406","281",\N,\N,\N,\N
