"5154","FB217/01"
"5155","FB102/01"
"5156","FB132/01"
"5157","FB649/08"
"5158","FB649/08"
"5159","FB649/08"
"5160","FB649/08"
"5161","FB649/08"
"5162","FB649/08"
"5163","FB649/08"
"5164","FB649/08"
"5165","FB649/08"
"5166","FB649/08"
"5167","FB649/08"
"5168","FB649/08"
"5169","FB590/08"
"5170","FB590/08"
"5171","FB590/08"
"5172","FB590/08"
"5173","FB590/08"
"5174","FB590/08"
"5175","FB590/08"
"5176","FB590/08"
"5177","FB590/08"
"5178","FB590/08"
"5179","FB590/08"
"5180","FB590/08"
"5181","FB155/06"
"5182","FB155/06"
"5183","FM104/01"
"5184","FM104/01"
"5185","FB155/06"
"5186","FB155/06"
"5187","FB122/01"
"5188","FB155/06"
"5189","FM104/01"
"5190","FM104/01"
"5191","FM104/01"
"5192","FM104/01"
"5193","FM104/01"
"5194","FM104/01"
"5195","FM104/01"
"5196","FM104/01"
"5197","FM104/01"
"5198","FM104/01"
"5199","FB155/06"
"5200","FB155/06"
"5201","FB112/01"
"5202","FB112/01"
"5203","FB112/01"
"5204","FB112/01"
"5205","FB112/01"
"5206","FB112/01"
"5207","FB112/01"
"5208","FB112/01"
"5209","FM104/01"
"5210","FM104/01"
"5211","FM104/01"
"5212","FM104/01"
"5213","FM104/01"
"5214","FM104/01"
"5215","FM104/01"
"5216","FM104/01"
"5217","FM104/01"
"5218","FM104/01"
"5219","FB112/01"
"5220","FB112/01"
"5221","FB112/01"
"5222","FB112/01"
"5223","FB112/01"
"5224","FB155/06"
"5225","FB155/06"
"5226","FB155/06"
"5227","FB155/06"
"5228","FB155/06"
"5229","FB155/06"
"5230","FB155/06"
"5231","FB155/06"
"5232","FB155/06"
"5233","FB155/06"
"5234","FB155/06"
"5235","FB155/06"
"5236","FB122/01"
"5237","FB122/01"
"5238","FB155/06"
"5239","FB155/06"
"5240","FB122/01"
"5241","FB122/01"
"5242","FB122/01"
"5243","FB155/06"
"5244","FB122/01"
"5245","FB122/01"
"5246","FB155/06"
"5247","FB122/01"
"5248","FB155/06"
"5249","FB155/06"
"5250","FB122/01"
"5251","FB122/01"
"5252","FB155/06"
"5253","FB122/01"
"5254","FB122/01"
"5255","FB155/06"
"5256","FB155/06"
"5257","FB112/01"
"5258","FB122/01"
"5259","FB122/01"
"5260","FB122/01"
"5261","FB122/01"
"5262","FB112/01"
"5263","FB155/06"
"5264","FB112/01"
"5265","FB112/01"
"5266","FB112/01"
"5267","FB122/01"
"5268","FB155/06"
"5269","FB122/01"
"5270","FB112/01"
"5271","FB112/01"
"5272","ACCDASP-05"
"5273","FB122/01"
"5274","FB122/01"
"5275","FB122/01"
"5276","FB122/01"
"5277","FB122/01"
"5278","FB122/01"
"5279","FB122/01"
"5280","FB112/01"
"5281","FB122/01"
"5282","FB122/01"
"5283","FB122/01"
"5284","FB122/01"
"5285","FB122/01"
"5286","FB112/01"
"5287","FB576/08"
"5288","FB576/08"
"5289","FB576/08"
"5290","FB576/08"
"5291","FB576/08"
"5292","FB576/08"
"5293","FB646/20"
"5294","FB646/20"
"5295","FB646/20"
"5296","ACOTASP-16"
"5297","ACOTASP-23"
"5298","FB263/06"
"5299","FB263/06"
"5300","FB263/06"
"5301","FB263/06"
"5302","FB263/06"
"5303","FB159/01"
"5304","FB159/01"
"5305","FB159/01"
"5306","FB159/01"
"5307","FB159/01"
"5308","FB159/01"
"5309","FB159/01"
"5310","FB159/01"
"5311","FB159/01"
"5312","FB159/01"
"5313","ACCDA85-150"
"5314","ACCDASP-05"
"5315","ACCDASP-05"
"5316","ACCDASP-05"
"5317","ACCDASP-09"
"5318","ACCDASP-05"
"5319","ACCDASP-09"
"5320","ACCDASP-13S"
"5321","ACCDASP-09"
"5322","ACCDASP-13S"
"5323","ACCDASP-09"
"5324","ACCDASP-09"
"5325","ACCDASP-09"
"5326","ACCDASP-09"
"5327","ACCDASP-14"
"5328","ACCDASP-14"
"5329","FB396/08"
"5330","FB396/08"
"5331","FB396/08"
"5332","FB384/20"
"5333","FB384/20"
"5334","FB444/01"
"5335","FB444/01"
"5336","FB444/01"
"5337","FB444/01"
"5338","FB444/01"
"5339","FB444/01"
"5340","FB444/01"
"5341","FB444/01"
"5342","FB444/01"
"5343","FB396/08"
"5344","FB444/01"
"5345","FB444/01"
"5346","FB444/01"
"5347","FB444/01"
"5348","FB444/01"
"5349","FB444/01"
"5350","FB409/01"
"5351","FB409/01"
"5352","FB409/01"
"5353","FB444/01"
"5354","FB444/01"
"5355","FB382/01"
"5356","FB382/01"
"5357","ACCDASP-13S"
"5358","ACCDASP-09"
"5359","ACCDASP-09"
"5360","ACCDASP-09"
"5361","ACCDASP-09"
"5362","ACCDASP-09"
"5363","CRF793/01-S1"
"5364","CRF793/01-S1"
"5365","FB757/01"
"5366","FB757/01"
"5367","FB757/01"
"5368","FB757/01"
"5369","FB756/20"
"5370","FB756/20"
"5371","FB756/20"
"5372","FB756/20"
"5373","FB756/20"
"5374","FB756/20"
"5375","FB756/20"
"5376","FB756/20"
"5377","FB756/20"
"5378","FB102/01"
"5379","FB102/01"
"5380","FB102/01"
"5381","FB102/01"
"5382","FB102/01"
"5383","FB102/01"
"5384","FB102/01"
"5385","FB102/01"
"5386","FB102/01"
"5387","FB102/01"
"5388","FB102/01"
"5389","FB102/01"
"5390","FB102/01"
"5391","FB102/01"
"5392","ACCDASP-01"
"5393","ACCDASP-05"
"5394","ACCDASP-05"
"5395","ACCDASP-05"
"5396","ACCDASP-05"
"5397","ACCDASP-01"
"5398","FB279/01"
"5399","FB279/01"
"5400","FB279/01"
"5401","FB279/01"
"5402","FB279/01"
"5403","FB279/01"
"5404","FB279/01"
"5405","FB279/01"
"5406","FB279/01"
"5407","FB279/01"
"5408","FB279/01"
"5409","FB279/01"
"5410","FB279/01"
"5411","FB279/01"
"5412","FB279/01"
"5413","FB279/01"
"5414","FB279/01"
"5415","FB279/01"
"5416","FB279/01"
"5417","FB279/01"
"5418","FB279/01"
"5419","FB279/01"
"5420","FB279/01"
"5421","FB279/01"
"5422","FB279/01"
"5423","FB279/01"
"5424","FB279/01"
"5425","FB279/01"
"5426","FB279/01"
"5427","ACCDA85-150"
"5428","ACCDA85-150"
"5429","ACCDA85-150"
"5430","ACCDA85-150"
"5431","ACCDASP-54"
"5432","FB545/20"
"5433","FB545/20"
"5434","FB545/20"
"5435","FB545/20"
"5436","FB545/20"
"5437","FB545/20"
"5438","FB545/20"
"5439","FB545/20"
"5440","FB545/20"
"5441","FB545/20"
"5442","FB545/20"
"5443","FB545/20"
"5444","FB545/20"
"5445","FB545/20"
"5446","FB533/08-01"
"5447","FB533/08-01"
"5448","FB533/08-01"
"5449","FB533/08-01"
"5450","FB533/08-01"
"5451","FB533/08-01"
"5452","FB533/08-01"
"5453","FB533/08-01"
"5454","FB533/08-01"
"5455","FB533/08-01"
"5456","FB719/20"
"5457","FB545/20"
"5458","FB545/20"
"5459","FB545/20"
"5460","FB545/20"
"5461","FB545/20"
"5462","FB545/20"
"5463","FB545/20"
"5464","FB545/20"
"5465","FB545/20"
"5466","FB545/20"
"5467","FB545/20"
"5468","FB545/20"
"5469","FB533/08-01"
"5470","FB533/08-01"
"5471","FB533/08-01"
"5472","FB533/08-01"
"5473","FB533/08-01"
"5474","FB533/08-01"
"5475","FB533/08-01"
"5476","FB533/08-01"
"5477","FB533/08-01"
"5478","FB533/08-01"
"5479","FB719/20"
"5480","ACCDASP-54"
"5481","FB112/01"
"5482","FB112/01"
"5483","FB112/01"
"5484","FB112/01"
"5485","FB112/01"
"5486","FB112/01"
"5487","FB112/01"
"5488","FB112/01"
"5489","FB112/01"
"5490","FB112/01"
"5491","FB112/01"
"5492","FB102/01"
