"HC040S","5","110.00"
"HC040S","5","112.00"
"HC040S","5","114.30"
"HC040S","5","120.00"
"HC040S","5","130.00"
"HC050","5","108.00"
"HC050","5","110.00"
"HC050","5","112.00"
"HC050","5","114.30"
"HC050","5","120.00"
"HC050","5","130.00"
"HC050S","5","108.00"
"HC050S","5","110.00"
"HC050S","5","112.00"
"HC050S","5","114.30"
"HC050S","5","120.00"
"HC050S","5","130.00"
"HC052","5","108.00"
"HC052","5","110.00"
"HC052","5","112.00"
"HC052","5","114.30"
"HC052","5","120.00"
"HC052","5","130.00"
"HC052S","5","108.00"
"HC052S","5","110.00"
"HC052S","5","112.00"
"HC052S","5","114.30"
"HC052S","5","120.00"
"HC052S","5","130.00"
"HC053","5","108.00"
"HC053","5","110.00"
"HC053","5","112.00"
"HC053","5","114.30"
"HC053","5","120.00"
"HC053","5","130.00"
"HC053S","5","108.00"
"HC053S","5","110.00"
"HC053S","5","112.00"
"HC053S","5","114.30"
"HC053S","5","120.00"
"HC053S","5","130.00"
"HCS01","5","108.00"
"HCS01","5","110.00"
"HCS01","5","112.00"
"HCS01","5","114.30"
"HCS01","5","120.00"
"HCS01","5","130.00"
"HCS02","5","108.00"
"HCS02","5","110.00"
"HCS02","5","112.00"
"HCS02","5","114.30"
"HCS02","5","120.00"
"HCS02","5","130.00"
"HCS03","5","108.00"
"HCS03","5","110.00"
"HCS03","5","112.00"
"HCS03","5","114.30"
"HCS03","5","120.00"
"HCS03","5","130.00"
"HCS04","5","108.00"
"HCS04","5","110.00"
"HCS04","5","112.00"
"HCS04","5","114.30"
"HCS04","5","120.00"
"HCS04","5","130.00"
"RA01","4","100.00"
"RA01","4","108.00"
"RA01","4","114.30"
"RA01","5","98.00"
"RA01","5","100.00"
"RA01","5","108.00"
"RA01","5","110.00"
"RA01","5","112.00"
"RA01","5","114.30"
"RA01","5","120.00"
"RA01","5","130.00"
"RA05","4","100.00"
"RA05","4","108.00"
"RA05","4","114.30"
"RA05","5","98.00"
"RA05","5","100.00"
"RA05","5","108.00"
"RA05","5","110.00"
"RA05","5","112.00"
"RA05","5","114.30"
"RA05","5","120.00"
"RA05","5","130.00"
"RA07","4","100.00"
"RA07","4","108.00"
"RA07","4","114.30"
"RA07","5","98.00"
"RA07","5","100.00"
"RA07","5","108.00"
"RA07","5","110.00"
"RA07","5","112.00"
"RA07","5","114.30"
"RA07","5","120.00"
"RA07","5","130.00"
"RS31","4","100.00"
"RS31","4","108.00"
"RS31","4","114.30"
"RS31","5","100.00"
"RS31","5","108.00"
"RS31","5","110.00"
"RS31","5","112.00"
"RS31","5","114.30"
"RS31","5","120.00"
"RS31","5","130.00"
"RS40","4","100.00"
"RS40","4","108.00"
"RS40","4","114.30"
"RS40","5","100.00"
"RS40","5","108.00"
"RS40","5","110.00"
"RS40","5","112.00"
"RS40","5","114.30"
"RS40","5","120.00"
"RS40","5","130.00"
"RS41","5","100.00"
"RS41","5","108.00"
"RS41","5","110.00"
"RS41","5","112.00"
"RS41","5","114.30"
"RS41","5","120.00"
"RS41","5","130.00"
"RS42","5","100.00"
"RS42","5","108.00"
"RS42","5","110.00"
"RS42","5","112.00"
"RS42","5","114.30"
"RS42","5","120.00"
"RS42","5","130.00"
"RS43","4","100.00"
"RS43","4","108.00"
"RS43","4","114.30"
"RS43","5","100.00"
"RS43","5","108.00"
"RS43","5","110.00"
"RS43","5","112.00"
"RS43","5","114.30"
"RS43","5","120.00"
"RS43","5","130.00"
"RT50","4","100.00"
"RT50","4","108.00"
