"93","FB116/05","BMC AIR FILTER 228x268 VW GOLF","54","119","CAR FILTERS",\N,"B (mm)","228","A (mm)","268","","","/cgi-bin/Images/Product/116.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"94","FB117/01","BMC AIR FILTER 149x259 BMW.MAZDA","52","99","CAR FILTERS",\N,"B (mm)","149","A (mm)","259","","","/cgi-bin/Images/Product/117.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"95","FB118/01","BMC AIR FILTER 149x325 BMW/FORD","67.19","119","CAR FILTERS",\N,"B (mm)","149","A (mm)","325","","","/cgi-bin/Images/Product/118.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"96","FB119/01","BMC AIR FILTER 169x344 VOLVO V40","67.19","119","CAR FILTERS",\N,"B (mm)","169","A (mm)","344","","","/cgi-bin/Images/Product/119.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"97","FB120/01","BMC AIR FILTER 186x351 VOLVO","67.19","119","CAR FILTERS",\N,"B (mm)","186","A (mm)","351","","","/cgi-bin/Images/Product/120.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"98","FB121/01","BMC AIR FILTER 236x236 BMW","67.19","119","CAR FILTERS",\N,"B (mm)","236","A (mm)","236","","","/cgi-bin/Images/Product/121.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"99","FB122/01","BMC AIR FILTER 135x337 AUDI.VW","61.8","109","CAR FILTERS",\N,"B (mm)","135","A (mm)","337","","","/cgi-bin/Images/Product/122.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"100","FB123/04","BMC AIR FILTER 131x240 ALFA.FIAT","67.19","119","CAR FILTERS",\N,"B (mm)","131","A (mm)","240","","","/cgi-bin/Images/Product/123.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"101","FB124/01","BMC AIR FILTER 107x266 LOTUS.MG","61.8","109","CAR FILTERS",\N,"B (mm)","107","A (mm)","266","","","/cgi-bin/Images/Product/124.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"102","FB125/01","BMC AIR FILTER 118x272 CHRYSLER CROSSFIRE","63.98","119","CAR FILTERS",\N,"B (mm)","118","A (mm)","272","","","/cgi-bin/Images/Product/125.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"103","FB129/03","BMC AIR FILTER 194x319 FERRARI","85.9","149","CAR FILTERS",\N,"B (mm)","194","A (mm)","319","","","/cgi-bin/Images/Product/129 .jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"104","FB132/01","BMC AIR FILTER 178x244 BMW VARIOUS MODELS","67.19","119","CAR FILTERS",\N,"B (mm)","178","A (mm)","244","","","/cgi-bin/Images/Product/132 .jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"105","FB134/06","BMC AIR FILTER ID91 / OD125 / H62 PEUGEOT/CITROEN","61.8","109","CAR FILTERS",\N,"D1 (mm)","91","D2 (mm)","125","H (mm)","162","/cgi-bin/Images/Product/134.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"106","FB135/06","BMC AIR FILTER ID164 / OD212 / H108 RENAULT","74.66","129","CAR FILTERS",\N,"D1 (mm)","164","D2 (mm)","212","H (mm)","108","/cgi-bin/Images/Product/135.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"107","FB136/04","BMC AIR FILTER 240x325 PORSCHE","85.9","149","CAR FILTERS",\N,"B (mm)","240","A (mm)","325","","","/cgi-bin/Images/Product/136.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"108","FB138/01","BMC AIR FILTER 140x377 FIAT","67.19","119","CAR FILTERS",\N,"B (mm)","140","A (mm)","377","","","/cgi-bin/Images/Product/138.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"109","FB139/01","BMC AIR FILTER 225x286 HOLDEN, MERCEDES","45","99","CAR FILTERS",\N,"B (mm)","292","A (mm)","224","","","/cgi-bin/Images/Product/139.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"110","FB140/01","BMC AIR FILTER 178x244 PORSCHE BOXSTER","80.61","149","CAR FILTERS",\N,"B (mm)","178","A (mm)","244","","","/cgi-bin/Images/Product/140.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"111","FB142/01","BMC AIR FILTER 102x300 CITROEN/PEUGEOT","67.19","119","CAR FILTERS",\N,"B (mm)","102","A (mm)","300","","","/cgi-bin/Images/Product/142.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"112","FB145/01","BMC AIR FILTER 204x235 MERC.VOLVO","58.84","119","CAR FILTERS",\N,"B (mm)","204","A (mm)","235","","","/cgi-bin/Images/Product/145.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"113","FB146/06","BMC AIR FILTER ID74 / OD111 / H243 CITROEN/PEUGEOT","48.38","89","CAR FILTERS",\N,"D1 (mm)","74","D2 (mm)","111","H (mm)","243","/cgi-bin/Images/Product/146.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"114","FB147/01","BMC AIR FILTER 204x338 HOLDEN VECTRA","54","99","CAR FILTERS",\N,"B (mm)","204","A (mm)","338","","","/cgi-bin/Images/Product/147.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"115","FB148/07","BMC AIR FILTER MERCEDES A CLASS","48","99","CAR FILTERS",\N,"D1 (mm)","60","D2 (mm)","107","H (mm)","150","/cgi-bin/Images/Product/148.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"116","FB149/01","BMC AIR FILTER 164x574 BMW","80.61","149","CAR FILTERS",\N,"B (mm)","164","A (mm)","574","","","/cgi-bin/Images/Product/149.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"117","FB151/01","BMC AIR FILTER 158x283 SAAB 9-3","61.8","119","CAR FILTERS",\N,"B (mm)","158","A (mm)","283","","","/cgi-bin/Images/Product/151.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"118","FB152/01","BMC AIR FILTER 148x396 MG 1.8i","67.19","119","CAR FILTERS",\N,"B (mm)","148","A (mm)","396","","","/cgi-bin/Images/Product/152.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"119","FB154/06","BMC AIR FILTER 103x141x250 SEAT","61.8","109","CAR FILTERS",\N,"D1 (mm)","103","D2 (mm)","141","H (mm)","250","/cgi-bin/Images/Product/154.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"120","FB155/06","BMC AIR FILTER 226x278x62 VW POLO","67.19","119","CAR FILTERS",\N,"D1 (mm)","226","D2 (mm)","278","H (mm)","62","/cgi-bin/Images/Product/155.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"121","FB156/01","BMC AIR FILTER 171/128x528 PORSCHE","96.28","199","CAR FILTERS",\N,"B (mm)","171,128","A (mm)","528","","","/cgi-bin/Images/Product/156.jpg","/cgi-bin/Images/Product/TRAP PICCOLO.JPG","Y","no comments"
"122","FB157/06","BMC AIR FILTER 91x125x236 RENAULT","61.8","109","CAR FILTERS",\N,"D1 (mm)","91","D2 (mm)","125","H (mm)","236","/cgi-bin/Images/Product/157.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"123","FB158/01","BMC AIR FILTER 184x274 MAZDA","61.8","109","CAR FILTERS",\N,"B (mm)","184","A (mm)","274","","","/cgi-bin/Images/Product/158.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"124","FB159/01","BMC AIR FILTER 184x359 AUDI VW SEAT","67.19","119","CAR FILTERS",\N,"B (mm)","184","A (mm)","359","","","/cgi-bin/Images/Product/159.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"125","FB164/01","BMC AIR FILTER 134x224 FIAT","51.03","99","CAR FILTERS",\N,"B (mm)","134","A (mm)","224","","","/cgi-bin/Images/Product/164.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"126","FB165/04","BMC AIR FILTER 161x246 FIAT","67.19","109","CAR FILTERS",\N,"B (mm)","161","A (mm)","246","","","/cgi-bin/Images/Product/165.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"127","FB166/01","BMC AIR FILTER 184x287 FORD/HOLDEN","42","99","CAR FILTERS",\N,"B (mm)","184","A (mm)","287","","","/cgi-bin/Images/Product/184.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"128","FB167/01","BMC AIR FILTER 94x200 VW","51.03","99","CAR FILTERS",\N,"B (mm)","94","A (mm)","200","","","/cgi-bin/Images/Product/167.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"129","FB170/01","BMC AIR FILTER 134x268 CHRY","51.03","99","CAR FILTERS",\N,"B (mm)","134","A (mm)","268","","","/cgi-bin/Images/Product/170.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"130","FB175/01","BMC AIR FILTER 155x327 CITROEN.PEUG","67.19","119","CAR FILTERS",\N,"B (mm)","155","A (mm)","327","","","/cgi-bin/Images/Product/175.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"131","FB179/07","BMC AIR FILTER 90 X 140 X 128 RENAULT","51.03","99","CAR FILTERS",\N,"D1 (mm)","90","D2 (mm)","140","H (mm)","128","/cgi-bin/Images/Product/179.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"132","FB180/07","BMC AIR FILTER CYLINDRICAL - 210 ID X 255 OD X 61 H (MM)","51.03","99","CAR FILTERS",\N,"D1 (mm)","210","D2 (mm)","255","H (mm)","61","/cgi-bin/Images/Product/180.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"133","FB183/07","BMC AIR FILTER ID91 / OD125 H268 RENAULT","51.03","99","CAR FILTERS",\N,"D1 (mm)","73","D2 (mm)","108","H (mm)","178","/cgi-bin/Images/Product/183.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"134","FB184/01","BMC AIR FILTER 168x282 HOLD.NIS.TOY","44.7","99","CAR FILTERS",\N,"B (mm)","168","A (mm)","282","","","/cgi-bin/Images/Product/184.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"135","FB185/04","BMC AIR FILTER 157x310 TOY","67.19","109","CAR FILTERS",\N,"B (mm)","157","A (mm)","310","","","/cgi-bin/Images/Product/185.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"136","FB188/01","BMC AIR FILTER 169x205 PEUG.CITR. AUDI","67.19","109","CAR FILTERS",\N,"B (mm)","169","A (mm)","205","","","/cgi-bin/Images/Product/188.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"137","FB191/01","BMC AIR FILTER 149x264 FORD","67.19","109","CAR FILTERS",\N,"B (mm)","149","A (mm)","264","","","/cgi-bin/Images/Product/191.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"138","FB193/01","BMC AIR FILTER 213x205 MITSUBISHI","69","119","CAR FILTERS",\N,"B (mm)","205","A (mm)","213","","","/cgi-bin/Images/Product/193.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"139","FB195/01","BMC AIR FILTER 178x522 PORSCHE","118.13","119","CAR FILTERS",\N,"B (mm)","178","A (mm)","522","","","/cgi-bin/Images/Product/195.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"140","FB197/08","BMC AIR FILTER 243 X 249 PORSCHE 911-964","85.9","149","CAR FILTERS",\N,"B (mm)","243","A (mm)","249","","","/cgi-bin/Images/Product/197.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"141","FB198/07","BMC AIR FILTER ID82 / OD119 H254 RENAULT","61.8","99","CAR FILTERS",\N,"D1 (mm)","82","D2 (mm)","119","H (mm)","254","/cgi-bin/Images/Product/198.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"142","FB199/04","BMC AIR FILTER 158x337 HONDA","57.06","109","CAR FILTERS",\N,"B (mm)","158","A (mm)","337","","","/cgi-bin/Images/Product/199.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"143","FB201/04","BMC AIR FILTER 168x273 HONDA","67.19","109","CAR FILTERS",\N,"B (mm)","168","A (mm)","273","","","/cgi-bin/Images/Product/201.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"144","FB208/03","BMC AIR FILTER 194x283 FERRARI","85.9","149","CAR FILTERS",\N,"B (mm)","194","A (mm)","283","","","/cgi-bin/Images/Product/208.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"145","FB209/04","BMC AIR FILTER 201x250 MITS","61.8","109","CAR FILTERS",\N,"B (mm)","201","A (mm)","250","","","/cgi-bin/Images/Product/209.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"146","FB210/03","BMC AIR FILTER 225x225 MITSUBISHI  VARIOUS","52","99","CAR FILTERS",\N,"B (mm)","225","A (mm)","225","","","/cgi-bin/Images/Product/210.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"147","FB211/07","BMC AIR FILTER 51x89x135 MERC.SMART","53.2","99","CAR FILTERS",\N,"D1 (mm)","51","D2 (mm)","89","H (mm)","135","/cgi-bin/Images/Product/211.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"148","FB212/01","BMC AIR FILTER 111x306 PEUGEOT/CITROEN","67.19","119","CAR FILTERS",\N,"B (mm)","111","A (mm)","306","","","/cgi-bin/Images/Product/212.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"149","FB213/01","BMC AIR FILTER 168x226  HONDA CIVIC / NISSAN 300ZX","67.19","119","CAR FILTERS",\N,"B (mm)","168","A (mm)","226","","","/cgi-bin/Images/Product/213.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"150","FB214/07","BMC AIR FILTER 94x144x139 SAAB 9-5","61.8","109","CAR FILTERS",\N,"D1 (mm)","94","D2 (mm)","144","H (mm)","139","/cgi-bin/Images/Product/214.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"151","FB215/13","BMC AIR FILTER MERCEDES A CLASS","55","99","CAR FILTERS",\N,"D1 (mm)","66","D2 (mm)","104","H (mm)","333","/cgi-bin/Images/Product/215.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"152","FB217/01","BMC AIR FILTER 233x296 HOLD","54","99","CAR FILTERS",\N,"B (mm)","233","A (mm)","296","","","/cgi-bin/Images/Product/217.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"153","FB218/01","BMC AIR FILTER 142x90x177 RENAULT TRAFIC","61.8","109","CAR FILTERS",\N,"B (mm)","177","A (mm)","142","","","/cgi-bin/Images/Product/218.jpg","/cgi-bin/Images/Product/TRAP PICCOLO.JPG","Y","no comments"
"154","FB219/01","BMC AIR FILTER 242x205 TOY.LANDR","66","129","CAR FILTERS",\N,"B (mm)","205","A (mm)","242","","","/cgi-bin/Images/Product/219.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"155","FB219/01-D","BMC AIR FILTER LANDROVER  RANGEROVER","72","129","CAR FILTERS",\N,"B (mm)","242","A (mm)","205","","","/cgi-bin/images/product/219.jpg","/cgi-bin/images/bmc_vs_oem.jpg","Y","no comments"
"156","FB220/06","BMC AIR FILTER ID74 / OD111 / H213 PEUGEOT","61.8","109","CAR FILTERS",\N,"D1 (mm)","74","D2 (mm)","111","H (mm)","213","/cgi-bin/Images/Product/220.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"157","FB222/06","BMC AIR FILTER CYLINDRICAL - 242 ID X 290 OD X 71 H (MM)","61.8","109","CAR FILTERS",\N,"D1 (mm)","242","D2 (mm)","290","H (mm)","71","/cgi-bin/Images/Product/222.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"158","FB224/01","BMC AIR FILTER MERCEDES VARIOUS","50","99","CAR FILTERS",\N,"B (mm)","134","A (mm)","323","","","/cgi-bin/Images/Product/224.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"159","FB225/04","BMC AIR FILTER 116x258 TOYOTA","52.6","99","CAR FILTERS",\N,"B (mm)","116","A (mm)","258","","","/cgi-bin/Images/Product/225.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"160","FB226/04","BMC AIR FILTER 180x260 HYUNDAI - VARIOUS","52.6","99","CAR FILTERS",\N,"B (mm)","180","A (mm)","260","","","/cgi-bin/Images/Product/226.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"161","FB227/04","BMC AIR FILTER 205x195 DAEWOO","49.03","99","CAR FILTERS",\N,"B (mm)","192","A (mm)","203","","","/cgi-bin/Images/Product/227.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"162","FB228/07","BMC AIR FILTER 90 X 140 X 195 MITSUBISHI","61.8","119","CAR FILTERS",\N,"D1 (mm)","90","D2 (mm)","140","H (mm)","195","/cgi-bin/Images/Product/228.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"163","FB229/07","BMC AIR FILTER 90x140x142 NIS","42","99","CAR FILTERS",\N,"D1 (mm)","90","D2 (mm)","140","H (mm)","142","/cgi-bin/Images/Product/229.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"164","FB230/16","BMC AIR FILTER CYL. TAPERED - 109X54 139X88 381 L (MM)","85.9","149","CAR FILTERS",\N,"D1 (mm)","10954","D2 (mm)","13988","H (mm)","381","/cgi-bin/Images/Product/230.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"165","FB231/07","BMC AIR FILTER 90x149x286 LANDROVER - VARIOUS","83.25","149","CAR FILTERS",\N,"D1 (mm)","90","D2 (mm)","149","H (mm)","286","/cgi-bin/Images/Product/231.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"166","FB232/07","BMC AIR FILTER 91X140X220 PORSCHE","61.8","109","CAR FILTERS",\N,"D1 (mm)","90","D2 (mm)","140","H (mm)","220","/cgi-bin/Images/Product/232.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"167","FB233/01","BMC AIR FILTER 169x155 NISSAN","61.8","109","CAR FILTERS",\N,"B (mm)","155","A (mm)","169","","","/cgi-bin/Images/Product/233.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"168","FB235/01","BMC AIR FILTER 190x230 RENAULT CLIO V6","72.48","129","CAR FILTERS",\N,"B (mm)","190","A (mm)","230","","","/cgi-bin/Images/Product/235.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"169","FB238/01","BMC AIR FILTER 212x312 VW","72.48","129","CAR FILTERS",\N,"B (mm)","212","A (mm)","312","","","/cgi-bin/Images/Product/238.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"170","FB243/06","BMC AIR FILTER 91x125x250 RENAULT","61.8","109","CAR FILTERS",\N,"D1 (mm)","91","D2 (mm)","125","H (mm)","250","/cgi-bin/Images/Product/243.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"171","FB250/01","BMC AIR FILTER 215x355 VOLVO S80","61.8","129","CAR FILTERS",\N,"B (mm)","215","A (mm)","355","","","/cgi-bin/Images/Product/250.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"172","FB252/01","BMC AIR FILTER 139x187 VW POLO","51.03","99","CAR FILTERS",\N,"B (mm)","139","A (mm)","187","","","/cgi-bin/Images/Product/252.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"173","FB253/01","BMC AIR FILTER CITROEN  PEUGEOT","55","99","CAR FILTERS",\N,"B (mm)","173,119","A (mm)","320","","","/cgi-bin/Images/Product/253.jpg","/cgi-bin/Images/Product/TRAP PICCOLO.JPG","Y","no comments"
"174","FB257/01","BMC AIR FILTER 216x326 VOLVO","72.48","129","CAR FILTERS",\N,"B (mm)","216","A (mm)","326","","","/cgi-bin/Images/Product/257.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"175","FB258/01","BMC AIR FILTER 155x381 MERC","72.48","129","CAR FILTERS",\N,"B (mm)","155","A (mm)","381","","","/cgi-bin/Images/Product/258.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"176","FB259/01","BMC AIR FILTER 255x286 AUDI - VARIOUS","72.48","129","CAR FILTERS",\N,"B (mm)","255","A (mm)","286","","","/cgi-bin/Images/Product/259.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"177","FB260/01","BMC AIR FILTER 85x460 MERC","56.42","109","CAR FILTERS",\N,"B (mm)","85","A (mm)","460","","","/cgi-bin/Images/Product/260.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"178","FB262/01","BMC AIR FILTER 134x355 MERCEDES","67.19","119","CAR FILTERS",\N,"B (mm)","134","A (mm)","355","","","/cgi-bin/Images/Product/262.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"179","FB263/06","BMC AIR FILTER 72x108x262 VW POLO / AUDI","59.06","109","CAR FILTERS",\N,"D1 (mm)","72","D2 (mm)","108","H (mm)","262","/cgi-bin/Images/Product/263.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"180","FB264/16","BMC AIR FILTER 109x54 139x88x495 LANDROVER","92","179","CAR FILTERS",\N,"D1 (mm)","88","D2 (mm)","139","H (mm)","495","/cgi-bin/Images/Product/264.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"181","FB266/01","BMC AIR FILTER 263x250 HOLDEN","80.61","139","CAR FILTERS",\N,"B (mm)","250","A (mm)","263","","","/cgi-bin/Images/Product/266.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"182","FB267/01","BMC AIR FILTER 232x257 MERCEDES, ISUZU","67.19","119","CAR FILTERS",\N,"B (mm)","232","A (mm)","257","","","/cgi-bin/Images/Product/267.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"183","FB269/01","BMC AIR FILTER 150x284 BMW","67.19","119","CAR FILTERS",\N,"B (mm)","150","A (mm)","284","","","/cgi-bin/Images/Product/269.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"184","FB271/01","BMC AIR FILTER 190X315 MERC","72.48","129","CAR FILTERS",\N,"B (mm)","190","A (mm)","315","","","/cgi-bin/Images/Product/271.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"185","FB272/01","BMC AIR FILTER 308X134 ALFA ROMEO","67.19","119","CAR FILTERS",\N,"B (mm)","134","A (mm)","308","","","/cgi-bin/Images/Product/272.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"186","FB275/01","BMC AIR FILTER 102x316 RENAULT","67.19","119","CAR FILTERS",\N,"B (mm)","102","A (mm)","316","","","/cgi-bin/Images/Product/275.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"187","FB276/01","BMC AIR FILTER 200/110x271 PEUGEOT/CITROEN","72.48","129","CAR FILTERS",\N,"B (mm)","200,111","A (mm)","271","","","/cgi-bin/Images/Product/276.jpg","/cgi-bin/Images/Product/TRAP PICCOLO.JPG","Y","no comments"
"188","FB277/01","BMC AIR FILTER 275x315 MERC.FORD.VW","80.61","149","CAR FILTERS",\N,"B (mm)","275","A (mm)","315","","","/cgi-bin/Images/Product/277.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"189","FB278/05","BMC AIR FILTER 209x302 VW","72.48","129","CAR FILTERS",\N,"B (mm)","209","A (mm)","302","","","/cgi-bin/Images/Product/278.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"190","FB279/01","BMC AIR FILTER 212x266 AUDI","67.19","119","CAR FILTERS",\N,"B (mm)","212","A (mm)","266","","","/cgi-bin/Images/Product/279.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"191","FB281/01","BMC AIR FILTER 120x307 CHRYSLER CROSSFIRE 3.2 SRT-6","67.19","119","CAR FILTERS",\N,"B (mm)","120","A (mm)","307","","","/cgi-bin/Images/Product/281.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"192","FB282/03","BMC AIR FILTER 120x268 HOLDEN","65.77","109","CAR FILTERS",\N,"B (mm)","170","A (mm)","268","","","/cgi-bin/Images/Product/282.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"193","FB283/04","BMC AIR FILTER 228x289 HOLD","45","99","CAR FILTERS",\N,"B (mm)","228","A (mm)","289","","","/cgi-bin/Images/Product/283.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"194","FB284/01","BMC AIR FILTER 163x299 ALFA 147  1.9 INC.GT 04>","72.48","129","CAR FILTERS",\N,"B (mm)","163","A (mm)","299","","","/cgi-bin/Images/Product/284.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"195","FB285/01","BMC AIR FILTER 218x278 VW T4 TRANSPORTER","72.48","129","CAR FILTERS",\N,"B (mm)","218","A (mm)","278","","","/cgi-bin/Images/Product/285.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"196","FB286/08","BMC AIR FILTER 233x234 PORSCHE","83.25","149","CAR FILTERS",\N,"B (mm)","233","A (mm)","234","","","/cgi-bin/Images/Product/286.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"197","FB287/01","BMC AIR FILTER FORD MONDEO","58","109","CAR FILTERS",\N,"B (mm)","142","A (mm)","339","","","/cgi-bin/Images/Product/287.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"198","FB288/06","BMC AIR FILTER CYLINDRICAL - 242 ID X 290 OD X 65 H (MM)","61.8","109","CAR FILTERS",\N,"D1 (mm)","242","D2 (mm)","290","H (mm)","65","/cgi-bin/Images/Product/288.jpg","/cgi-bin/Images/Product/CIL PICCOLO.JPG","Y","no comments"
"199","FB290/01","BMC AIR FILTER 206x290 HOLD.CHRY","61.8","109","CAR FILTERS",\N,"B (mm)","206","A (mm)","290","","","/cgi-bin/Images/Product/290.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
"200","FB291/01","BMC AIR FILTER 170x271 VOLVO V50 1.6D","72.48","129","CAR FILTERS",\N,"B (mm)","170","A (mm)","271","","","/cgi-bin/Images/Product/291.jpg","/cgi-bin/Images/Product/RETT PICCOLO.JPG","Y","no comments"
